FacDerivedStctyFIPS,SDWAFormalActionCount,FacDateLastPenalty,SDWISFlag,FacState,FacDerivedHuc,FacTotalPenalties,Score,SDWASystemTypes,SDWAInspections5yr,FacFIPSCode,FacLastPenaltyAmt,FacName,FacZip,FacEPARegion,FacMajorFlag,NC,FacFormalActionCount,ViolFlag,FacReferencePoint,FacCity,FacImpWaterFlg,FacPenaltyCount,SDWAIDs,SDWA3yrComplQtrsHistory,FacPercentMinority,FacDerivedWBD,FacLat,FacCollectionMethod,CurrVioFlag,FacStdCountyName,SDWAInformalCount,FacDerivedZip,RegistryID,FacStreet,FacAccuracyMeters,FacCounty,FacLong
,,,Y,SC,,$0,1,Non-Transient non-community system,,,,ALLENDALE OSB PLANT (0330005),,04,,N,0,0,,,,,SC0330005,_____________,,,32.979784,County Centroid,0,,,,110052541380,,30000,ALLENDALE,-81.363421
,,,Y,SC,,$0,1,Community water system,,45005,,ALLENDALE TOWN OF,29810,04,,Y,0,1,,ALLENDALE,,,SC0310001,VVVVVVVVVVVVV,,,33.006347,Zip Code Centroid,1,ALLENDALE COUNTY,9,,110006188464,HIGHWAY 301 SOUTH,10000,ALLENDALE,-81.321745
,,,Y,SC,,$0,1,Community water system,,45025,,ALLIGATOR RURAL WATER,29101,04,,N,0,0,,MCBEE,,,SC1320004,_____________,,,34.367306,Zip Code Centroid,0,CHESTERFIELD COUNTY,5,,110017102106,PO BOX 576,10000,CHESTERFIELD,-80.236319
,,,Y,SC,,$0,1,Transient non-community system,2,,,ALVIN ONE STOP (0872031),,04,,N,0,0,,,,,SC0872031,_____________,,,33.2077,County Centroid,0,,,,110051895570,,30000,BERKELEY,-79.953655
,,,Y,SC,,$0,1,Transient non-community system,1,,,AM PM QUICK STOP (4070940),,04,,N,0,0,,,,,SC4070940,_____________,,,34.029783,County Centroid,0,,,,110052839844,,30000,RICHLAND,-80.896566
,,,Y,SC,,$0,1,Community water system,,45085,,AMERICAN MHP,29154,04,,N,0,0,,SUMTER,,,SC4360012,_____________,,,33.880255,Zip Code Centroid,0,SUMTER COUNTY,10,,110008569281,STEPHEN JACKSON,10000,SUMTER,-80.42464
,,,Y,SC,,$0,1,Transient non-community system,1,,,AMI KIDS (0770050),,04,,N,0,0,,,,,SC0770050,_____________,,,32.358147,County Centroid,0,,,,110052553394,,30000,BEAUFORT,-80.68932
,,,Y,SC,,$0,1,Transient non-community system,,,,AMI KIDS GEORGETOWN (2270906),,04,,N,0,0,,,,,SC2270906,_____________,,,33.41753,County Centroid,0,,,,110052735386,,30000,GEORGETOWN,-79.300812
,,,Y,SC,,$0,1,Community water system,,,,AMICKS FERRY WTR SYSTEM (3250077),,04,,N,0,0,,,,,SC3250077,_____________,,,33.892554,County Centroid,0,,9,,110017935608,,30000,LEXINGTON,-81.272853
45007,,,Y,SC,03060101,$0,1,Community water system,,45007,,ANDERSON COUNTY WATER SYSTEMS,29625,04,,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,ANDERSON,,,SC0420011,V____________,15.192,030601010704,34.55275,ADDRESS MATCHING-HOUSE NUMBER,0,ANDERSON COUNTY,2,29625,110002234911,998 HUNTERS TRAIL,50,ANDERSON,-82.73991
,,,Y,SC,,$0,1,Transient non-community system,,,,ANDERSON YMCA DAY CAMP (0470675),,04,,N,0,0,,,,,SC0470675,_____________,,,34.519549,County Centroid,0,,,,110052712551,,30000,ANDERSON,-82.638086
,,,Y,SC,,$0,1,Community water system,,,,"ANDERSON, CITY OF",,04,,N,0,1,,,,,SC0410012,___VV________,,,34.519549,County Centroid,0,,3,,110016613413,,30000,ANDERSON,-82.638086
,,,Y,SC,,$0,1,Non-Transient non-community system,,,,ANDREW JACKSON ACADEMY (0570100),,04,,N,0,0,,,,,SC0570100,_____________,,,33.203021,County Centroid,0,,6,,110052498070,,30000,BAMBERG,-81.053161
,,,Y,SC,,$0,1,Transient non-community system,1,,,ANGELS CAMPGROUND I (0870809),,04,,N,0,0,,,,,SC0870809,_____________,,,33.2077,County Centroid,0,,,,110052616264,,30000,BERKELEY,-79.953655
,,,Y,SC,,$0,1,Transient non-community system,2,,,ANGELS CAMPGROUND II (0870810),,04,,N,0,0,,,,,SC0870810,_____________,,,33.2077,County Centroid,0,,,,110051894786,,30000,BERKELEY,-79.953655
,,,Y,SC,,$0,1,Transient non-community system,2,,,ANGELS LANDING RESTAURANT (0870215),,04,,N,0,0,,,,,SC0870215,_____________,,,33.2077,County Centroid,0,,,,110052474648,,30000,BERKELEY,-79.953655
,,,Y,SC,,$0,1,Transient non-community system,1,,,ANGELS TRAILER PARK (0870805),,04,,N,0,0,,,,,SC0870805,_____________,,,33.2077,County Centroid,0,,,,110052616184,,30000,BERKELEY,-79.953655
,,,Y,SC,,$0,1,Transient non-community system,2,,,ANY DAY INN (4070400),,04,,N,0,0,,,,,SC4070400,_____________,,,34.029783,County Centroid,0,,3,,110052747907,,30000,RICHLAND,-80.896566
,,,Y,SC,,$0,1,Non-Transient non-community system,,,,ARCHROMA US INC (0330001),,04,,N,0,0,,,,,SC0330001,_____________,,,32.979784,County Centroid,0,,,,110052541291,,30000,ALLENDALE,-81.363421
,,,Y,SC,,$0,1,Non-Transient non-community system,,,,ARGOS CEMENT LLC (1830005),,04,,N,0,0,,,,,SC1830005,_____________,,,33.082186,County Centroid,0,,,,110052854657,,30000,DORCHESTER,-80.404697
,,,Y,SC,,$0,1,Transient non-community system,2,,,ARROWHEAD MOTEL AND CG (0870408),,04,,N,0,0,,,,,SC0870408,_____________,,,33.2077,County Centroid,0,,,,110052567824,,30000,BERKELEY,-79.953655
,2,,Y,SC,,$0,1,Transient non-community system,2,,,ASBURY HILL UMC CAMP (2370678),,04,,N,2,0,,,,,SC2370678,_____________,,,34.892645,County Centroid,0,,11,,110052697667,,30000,GREENVILLE,-82.372077
,,,Y,SC,,$0,1,Transient non-community system,1,,,ASHEPOO GROCERY (1572001),,04,,N,0,0,,,,,SC1572001,_____________,,,32.83498,County Centroid,0,,,,110052604053,,30000,COLLETON,-80.655345
,,,Y,SC,,$0,1,Community water system,,45079,,ASHLEY ACRES INC,29061,04,,N,0,0,,HOPKINS,,,SC4060038,_____________,,,33.918363,Zip Code Centroid,0,RICHLAND COUNTY,,,110008569995,JACK KATES,10000,RICHLAND,-80.834441
45079,,,Y,SC,03050110,$0,1,Community water system,,45079,,ASHLEY ACRES NORTH,29223,04,,Y,0,1,CENTER OF A FACILITY OR STATION,COLUMBIA,,,SC4060006,_______VVVVVV,61.597,030501100202,34.07454,ADDRESS MATCHING-HOUSE NUMBER,1,RICHLAND COUNTY,5,29223,110008570000,8491 OLD PERCIVAL ROAD 30B,30,RICHLAND,-80.89481
,,,Y,SC,,$0,1,Transient non-community system,1,,,ASHLEY MOTOR MOTEL (0270402),,04,,N,0,0,,,,,SC0270402,_____________,,,33.549317,County Centroid,0,,,,110052671603,,30000,AIKEN,-81.63387
,,,Y,SC,,$0,1,Transient non-community system,1,,,ATTA (0270915),,04,,N,0,0,,,,,SC0270915,_____________,,,33.549317,County Centroid,0,,,,110051865022,,30000,AIKEN,-81.63387
,,,Y,SC,,$0,1,Transient non-community system,1,,,AUNT SUE'S COUNTRY STORE,,04,,N,0,0,,,,,SC3970204,_____________,,,34.887362,County Centroid,0,,,,110052743359,,30000,PICKENS,-82.725368
45003,,,Y,SC,03060106,$0,1,Community water system,,45003,,AVONDALE MILLS INCORPORATED VAUCLUSE DIVISION,29850,04,,N,0,0,,VAUCLUSE,,,SC0240002,_____________,28.142,030601060202,33.612631,,0,AIKEN COUNTY,2,29829,110010372373,SC HIGHWAY 191,35961,AIKEN,-81.805292
,,,Y,SC,,$0,1,Community water system,,,,AWENDAW TOWN OF (1010504),,04,,N,0,0,,,,,SC1010504,_____________,,,32.800458,County Centroid,0,,,,110047695589,,30000,CHARLESTON,-79.94248
,,,Y,SC,,$0,1,Transient non-community system,,,,B&B MIDLAND MARKET (2670925),,04,,N,0,0,,,,,SC2670925,_____________,,,33.909269,County Centroid,0,,,,110052707656,,30000,HORRY,-78.976675
,,,Y,SC,,$0,1,Transient non-community system,1,,,B&D BBQ (0572002),,04,,N,0,0,,,,,SC0572002,_____________,,,33.203021,County Centroid,0,,3,,110052498819,,30000,BAMBERG,-81.053161
,,,Y,SC,,$0,1,Community water system,,45009,,BAMBERG-PUBLIC WORKS,29003,04,,N,0,1,,BAMBERG,,,SC0510001,__________VV,,,33.297668,Zip Code Centroid,0,BAMBERG COUNTY,3,,110008548312,619 NORTH MAIN STREET,10000,BAMBERG,-81.024281
,,,Y,SC,,$0,1,Transient non-community system,1,,,BARN CAMPGROUND (4170802),,04,,N,0,0,,,,,SC4170802,_____________,,,34.005278,County Centroid,0,,,,110052678401,,30000,SALUDA,-81.727903
,,,Y,SC,,$0,1,Transient non-community system,1,,,BARN HOUSE RESTAURANT (2172002),,04,,N,0,0,,,,,SC2172002,_____________,,,34.028535,County Centroid,0,,,,110052754756,,30000,FLORENCE,-79.710233
,,,Y,SC,,$0,1,Transient non-community system,1,,,BARNHILL STORE (1470906),,04,,N,0,0,,,,,SC1470906,_____________,,,33.664682,County Centroid,0,,,,110052678517,,30000,CLARENDON,-80.217889
45011,,,Y,SC,03050207,$0,1,Community water system,,45011,,BARNWELL CITY OF,29812,04,,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,BARNWELL,,,SC0610001,_____________,50.039,030502070103,33.242179,ADDRESS MATCHING-HOUSE NUMBER,0,BARNWELL COUNTY,,29812,110017014540,124 BURR ST,50,BARNWELL,-81.363697
,,,Y,SC,,$0,1,Transient non-community system,,,,BARONY HOUSE (0770233),,04,,N,0,0,,,,,SC0770233,_____________,,,32.358147,County Centroid,0,,,,110052704604,,30000,BEAUFORT,-80.68932
,,,Y,SC,,$0,1,Community water system,,45041,,BARRINEAU WATER SYSTEM,29560,04,,N,0,0,,LAKE CITY,,,SC1420002,_____________,,,33.870002,Zip Code Centroid,0,FLORENCE COUNTY,,,110002176412,RT 1 BOX 427,10000,FLORENCE,-79.775131
,,,Y,SC,,$0,1,Community water system,,45063,,BASIN ROCK MHP,29071,04,,N,0,0,,LEXINGTON,,,SC3260164,_____________,,,34.087571,Zip Code Centroid,0,LEXINGTON COUNTY,,,110017004025,PO BOX 1124,10000,LEXINGTON,-81.182772
45063,,,Y,SC,03050203,$0,1,Community water system,,45063,,BATESBURG LEESVILLE DPW,29006,04,,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,BATESBURG,,,SC3210002 SC3210011,_____________,46.736,030502030101,33.9003,ADDRESS MATCHING-HOUSE NUMBER,0,LEXINGTON COUNTY,,29006,110019977355,366 LIBERTY ST,50,LEXINGTON,-81.538226
,,,Y,SC,,$0,1,Community water system,,45003,,BATH W/D,29816,04,,N,0,0,,BATH,,,SC0220003,_____________,,,33.50145,Zip Code Centroid,0,AIKEN COUNTY,,,110017016851,PO BOX 988,10000,AIKEN,-81.87526
,,,Y,SC,,$0,1,Community water system,,,,BAY CAPITAL WATER WORKS (4050031),,04,,N,0,0,,,,,SC4050031,_____________,,,34.029783,County Centroid,0,,,,110013282571,,30000,RICHLAND,-80.896566
45077,,,Y,SC,03050109,$0,1,Community water system,,45077,,BAY RIDGE S D,29642,04,,N,0,0,CENTER OF A FACILITY OR STATION,EASLEY,,,SC3750027,_____________,16.459,030501090303,34.82298,ADDRESS MATCHING-HOUSE NUMBER,0,PICKENS COUNTY,,29642,110002314683,109 GEORGE ST,30,PICKENS,-82.56691
,,,Y,SC,,$0,1,Community water system,,45015,,BCWSA - LAKE MOULTRIE EST,29445,04,,N,0,0,,MONCKS CORNER,,,SC0820004,_____________,,,32.99883,Zip Code Centroid,0,BERKELEY COUNTY,,,110008547787,BROUGHTON RD,10000,BERKELEY,-79.9815
45015,,,Y,SC,03050202,$0,1,Community water system,,45015,,BCWSA - SINEATH MHP,29456,04,,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,LADSON,,,SC0850018,_____________,36.852,030502010706,32.9996,ADDRESS MATCHING-HOUSE NUMBER,0,BERKELEY COUNTY,,29456,110008547803,HWY 78,30,BERKELEY,-80.11567
45013,,,Y,SC,03050208,$0,1,Non-Transient non-community system,,45013,,BEAUFORT ACADEMY,29907,04,,N,0,0,CENTER OF A FACILITY OR STATION,BEAUFORT,,,SC0770108,,33.167,030502071103,32.43847,ADDRESS MATCHING-HOUSE NUMBER,0,BEAUFORT COUNTY,,29907,110002177769,240 SAMS POINT RD,30,BEAUFORT,-80.64016
,,,Y,SC,,$0,1,Transient non-community system,,,,BEAUFORT CO BOAT LNDNG-DAUFUSKIE(0772001,,04,,N,0,0,,,,,SC0772001,_____________,,,32.358147,County Centroid,0,,,,110052511126,,30000,BEAUFORT,-80.68932
45053,,,Y,SC,03050208,$0,1,Community water system,,45053,,BEAUFORT JASPER WATER AND SEWER AUTHORITY,29909,04,,N,0,0,PROCESS UNIT AREA CENTROID,OKATIE,,,SC0720003,_____________,28.01,030502080607,32.366944,INTERPOLATION - DIGITAL MAP SRCE (TIGER),0,JASPER COUNTY,2,29936,110000536956,14 SNAKE ROAD,64248,BEAUFORT,-80.868056
,,,Y,SC,,$0,1,Community water system,,45013,,BEAUFORT MHP,29906,04,,N,0,0,,BEAUFORT,,,SC0760016,_____________,,,32.44563,Zip Code Centroid,0,BEAUFORT COUNTY,3,,110002177778,450 PARIS ISLAND GATEWAY,10000,BEAUFORT,-80.745655
45003,,,Y,SC,03060106,$0,1,Community water system,,45003,,BEECH ISLAND WATER DISTRICT,29842,04,,Y,0,1,CENTER OF A FACILITY OR STATION,BEECH ISLAND,,,SC0220004,________VVVVV,42.185,030601060607,33.43669,ADDRESS MATCHING-HOUSE NUMBER,1,AIKEN COUNTY,5,29842,110002178982,480 BEECH ISLAND AVENUE,30,AIKEN,-81.87101
,,,Y,SC,,$0,1,Transient non-community system,2,,,BEECH SPRINGS CAMPGROUND (2370802),,04,,N,0,0,,,,,SC2370802,_____________,,,34.892645,County Centroid,0,,,,110052606676,,30000,GREENVILLE,-82.372077
45079,,,Y,SC,03050110,$0,1,Community water system,,45079,,BELAIRE MHP,29061,04,,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,HOPKINS,,,SC4060009,_____________,72.451,030501100306,33.992863,ADDRESS MATCHING-HOUSE NUMBER,0,RICHLAND COUNTY,,29061,110002260204,3976 LEESBURG RD,50,RICHLAND,-80.859742
,,,Y,SC,,$0,1,Transient non-community system,1,,,BELLCO 97 EXPRESS (1270905),,04,,N,0,0,,,,,SC1270905,_____________,,,34.689345,County Centroid,0,,,,110052885491,,30000,CHESTER,-81.161249
,,,Y,SC,,$0,1,Transient non-community system,2,,,BELLS MARINA 1 (3870418),,04,,N,0,0,,,,,SC3870418,_____________,,,33.436135,County Centroid,0,,,,110052627797,,30000,ORANGEBURG,-80.802913
,,,Y,SC,,$0,1,Community water system,,45007,,BELTON CITY OF,29627,04,,N,0,0,,BELTON,,,SC0410004,_____________,,,34.469274,Zip Code Centroid,0,ANDERSON COUNTY,2,,110017096872,PO BOX 828,10000,ANDERSON,-82.506019
,,,Y,SC,,$0,1,Transient non-community system,1,,,BELTON GUN CLUB INC (0470909),,04,,N,0,0,,,,,SC0470909,_____________,,,34.519549,County Centroid,0,,,,110052712757,,30000,ANDERSON,-82.638086
45007,,,Y,SC,03050109,$0,1,Community water system,,45007,,BELTON HONEA PATH WATER TREATMENT PLANT,29654,04,,Y,0,1,CENTER OF A FACILITY OR STATION,HONEA PATH,,,SC0410011,_____________,8.065,030501090805,34.5158,ADDRESS MATCHING-HOUSE NUMBER,1,ANDERSON COUNTY,,29654,110000543056,525 FILTER PLANT ROAD,30,ANDERSON,-82.38324
45069,4,,Y,SC,03040201,$0,1,Community water system,,45069,,BENNETTSVILLE CITY OF,29512,04,,Y,4,1,ENTRANCE POINT OF A FACILITY OR STATION,BENNETTSVILLE,,,SC3410001,________VVSVV,67.73,030402010507,34.619651,ADDRESS MATCHING-HOUSE NUMBER,1,MARLBORO COUNTY,21,29512,110017038463,501 E MAIN ST,50,MARLBORO,-79.677297
,,,Y,SC,,$0,1,Transient non-community system,1,,,BEREA STOP-N-SHOP (3472002),,04,,N,0,0,,,,,SC3472002,_____________,,,34.601805,County Centroid,0,,3,,110052627564,,30000,MARLBORO,-79.677942
,,,Y,SC,,$0,1,Transient non-community system,1,,,BERKELEY CO EMER SERTRCT (0870957),,04,,N,0,0,,,,,SC0870957,_____________,,,33.2077,County Centroid,0,,,,110052482666,,30000,BERKELEY,-79.953655
,,,Y,SC,,$0,1,Non-Transient non-community system,,,,BERKELEY CO MAINT (0870124),,04,,N,0,0,,,,,SC0870124,_____________,,,33.2077,County Centroid,0,,,,110052731852,,30000,BERKELEY,-79.953655
,,,Y,SC,,$0,1,Non-Transient non-community system,,,,BERKELEY ELECTRIC COOP (1030028),,04,,Y,0,1,,,,,SC1030028,________VVVVV,,,32.800458,County Centroid,1,,2,,110051873512,,30000,CHARLESTON,-79.94248
,,,Y,SC,,$0,1,Transient non-community system,,,,BERKELEY YACHT CLUB (0870202),,04,,N,0,1,,,,,SC0870202,VV___________,,,33.2077,County Centroid,0,,3,,110052474434,,30000,BERKELEY,-79.953655
,2,,Y,SC,,$0,1,Transient non-community system,1,,,BETHELWOODS CENTER (4670900),,04,,N,2,0,,,,,SC4670900,_____________,,,34.97019,County Centroid,0,,4,,110052780736,,30000,YORK,-81.183189
,,,Y,SC,,$0,1,Non-Transient non-community system,,,,BETHESDA PRSBYTRN CHILD DVLPMNT(4670120),,04,,N,0,0,,,,,SC4670120,_____________,,,34.97019,County Centroid,0,,,,110052777367,,30000,YORK,-81.183189
45077,,,Y,SC,03060101,$0,1,Community water system,,45077,,BETHLEHEM ROANOKE W D,29671,04,,N,0,0,,PICKENS,,,SC3920003,_____________,10.505,030601010404,34.861265,ADDRESS MATCHING-HOUSE NUMBER,0,PICKENS COUNTY,,29671,110002201581,4502 MOOREFILED HWY 178,180,PICKENS,-82.705933
,,,Y,SC,,$0,1,Community water system,,45055,,BETHUNE RURAL WATER,29009,04,,N,0,1,,BETHUNE,,,SC2820006,_________VVVV,,,34.424174,Zip Code Centroid,0,KERSHAW COUNTY,5,,110017003990,HWY 341 NEAR R&R,10000,KERSHAW,-80.389595
,,,Y,SC,,$0,1,Transient non-community system,1,,,BIG BOY'S BBQ (0672005),,04,,N,0,0,,,,,SC0672005,_____________,,,33.26068,County Centroid,0,,,,110063367173,,30000,BARNWELL,-81.433753
45007,,,Y,SC,03060103,$0,1,Community water system,,45007,,BIG CREEK WATER & SEWERAGE DISTRICT,29627,04,,N,0,0,CENTER OF A FACILITY OR STATION,BELTON,,,SC0420009,_____________,12.787,030601030202,34.5889,ADDRESS MATCHING-HOUSE NUMBER,0,ANDERSON COUNTY,2,29627,110020001344,250 MITCHELL RD,30,ANDERSON,-82.55133
,,,Y,SC,,$0,1,Transient non-community system,1,,,BIG OAK LANDING (0870802),,04,,N,0,0,,,,,SC0870802,_____________,,,33.2077,County Centroid,0,,,,110052616148,,30000,BERKELEY,-79.953655
,,,Y,SC,,$0,1,Transient non-community system,1,,,BIG TS BBQ (4070226),,04,,N,0,0,,,,,SC4070226,_____________,,,34.029783,County Centroid,0,,,,110052893035,,30000,RICHLAND,-80.896566
,,,Y,SC,,$0,1,Transient non-community system,1,,,BILLUPS LANDING (1470857),,04,,N,0,0,,,,,SC1470857,_____________,,,33.664682,County Centroid,0,,,,110052812505,,30000,CLARENDON,-80.217889
45013,,,Y,SC,03050208,$0,1,Transient non-community system,,45013,,BILO,29902,04,,N,0,0,CENTER OF A FACILITY OR STATION,BEAUFORT,,,SC0780036,_____________,36.782,030502080502,32.4416,ADDRESS MATCHING-HOUSE NUMBER,0,BEAUFORT COUNTY,,29902,110052625094,2127 BOUNDARY ST,30,BEAUFORT,-80.69303
,,,Y,SC,,$0,1,Transient non-community system,1,,,BISHOP GRAVATT CENTER (0270677),,04,,N,0,0,,,,,SC0270677,_____________,,,33.549317,County Centroid,0,,3,,110052576075,,30000,AIKEN,-81.63387
,,,Y,SC,,$0,1,Non-Transient non-community system,,,,BJW&SA POINT SOUTH (2750028),,04,,N,0,0,,,,,SC2750028,_____________,,,32.43059,County Centroid,0,,,,110052822139,,30000,JASPER,-81.021627
,,,Y,SC,,$0,1,Community water system,,45013,,BJW&SA/PALM KEY WWTP,29901,04,,N,0,0,,BEAUFORT,,,SC2750031,_____________,,,32.433723,Zip Code Centroid,0,BEAUFORT COUNTY,,,110017112024,PO BOX 2149,10000,BEAUFORT,-80.672859
,,,Y,SC,,$0,1,Transient non-community system,2,,,BLACKS LANDING (0870216),,04,,N,0,0,,,,,SC0870216,_____________,,,33.2077,County Centroid,0,,,,110052474666,,30000,BERKELEY,-79.953655
,2,,Y,SC,,$0,1,Transient non-community system,1,,,BLACKSTOCK FISH CAMP (2070909),,04,,Y,2,1,,,,,SC2070909,_____VVVSSVVV,,,34.395669,County Centroid,1,,2,,110052605551,,30000,FAIRFIELD,-81.127001
45011,,,Y,SC,03050204,$0,1,Community water system,,45011,,BLACKVILLE TOWN OF,29817,04,,N,0,0,ENTRANCE POINT OF A FACILITY OR STATION,BLACKVILLE,,,SC0610003,_____________,76.443,030502040305,33.356729,ADDRESS MATCHING-HOUSE NUMBER,0,BARNWELL COUNTY,3,29817,110002177796,213 N LARTIGUE ST,50,BARNWELL,-81.269395
,,,Y,SC,,$0,1,Non-Transient non-community system,,,,BLESSED HOPE SCHOOL (4670106),,04,,N,0,0,,,,,SC4670106,_____________,,,34.97019,County Centroid,0,,,,110052758752,,30000,YORK,-81.183189
,,,Y,SC,,$0,1,Transient non-community system,1,,,BLOUNT'S LANDING (3860007),,04,,N,0,0,,,,,SC3860007,_____________,,,33.436135,County Centroid,0,,,,110052710483,,30000,ORANGEBURG,-80.802913
45045,,,Y,SC,03050107,$0,1,Community water system,,45045,,BLUE RIDGE RURAL WATER COMPANY,29651,04,,N,0,0,CENTER OF A FACILITY OR STATION,GREER,,,SC2320003,_____________,4.881,030501070102,35.0404,ADDRESS MATCHING-HOUSE NUMBER,0,GREENVILLE COUNTY,,29651,110002234056,2240 FEWS CHAPEL RD,30,GREENVILLE,-82.29503
,,,Y,SC,,$0,1,Transient non-community system,1,,,BLYTHEWOOD STOP N SHOP (4070914),,04,,N,0,0,,,,,SC4070914,_____________,,,34.029783,County Centroid,0,,,,110052839611,,30000,RICHLAND,-80.896566
,,,Y,SC,,$0,1,Community water system,,45063,,BOARDWALK VILLA,29072,04,,N,0,0,,LEXINGTON,,,SC3270304,_____________,,,33.976655,Zip Code Centroid,0,LEXINGTON COUNTY,,,110008571526,MIKE SPRADLIN,10000,LEXINGTON,-81.272525
,,,Y,SC,,$0,1,Transient non-community system,2,,,BOBBY'S BBQ (0270206),,04,,N,0,0,,,,,SC0270206,_____________,,,33.549317,County Centroid,0,,,,110052671578,,30000,AIKEN,-81.63387
